zone_id,zone_name,hour_of_day,day_of_week,is_weekend,crime_count_normalized,police_coverage_score,street_light_score,metro_access_score,footfall_score,sentiment_score,safety_score,data_source
DL_001,Chandni Chowk,0.2608695652173913,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.41991081601674596,0.41173523700902964,54.13,real_seed
DL_001,Chandni Chowk,0.30434782608695654,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4145974680098917,0.4216376640765405,55.02,real_seed
DL_001,Chandni Chowk,0.34782608695652173,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.46348026967295064,0.311473162950482,56.0,real_seed
DL_001,Chandni Chowk,0.3913043478260869,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4390388688414212,0.3436560509198924,56.98,real_seed
DL_001,Chandni Chowk,0.43478260869565216,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7387116964279995,0.40678402347527426,62.17,real_seed
DL_001,Chandni Chowk,0.4782608695652174,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7589024188540456,0.45629615881282864,61.1,real_seed
DL_001,Chandni Chowk,0.5217391304347826,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7929078460979126,0.3696499219721085,60.93,real_seed
DL_001,Chandni Chowk,0.5652173913043478,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8226625949362963,0.2978573257326545,62.51,real_seed
DL_001,Chandni Chowk,0.6086956521739131,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7939705156992835,0.2879548986651437,62.03,real_seed
DL_001,Chandni Chowk,0.6521739130434783,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7716544540704957,0.4104974336255908,62.91,real_seed
DL_001,Chandni Chowk,0.6956521739130435,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7716544540704957,0.34118044415301463,57.19,real_seed
DL_001,Chandni Chowk,0.7391304347826086,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.763153097259529,0.46248517573002296,59.37,real_seed
DL_001,Chandni Chowk,0.7826086956521738,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8279759429431506,0.3486072644536478,62.42,real_seed
DL_001,Chandni Chowk,0.8260869565217391,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.741899705232112,0.33994264076957575,56.29,real_seed
DL_001,Chandni Chowk,0.8695652173913043,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7333983484211453,0.4315400911440514,62.48,real_seed
DL_001,Chandni Chowk,0.9130434782608695,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.832226621348634,0.2966195223492156,56.58,real_seed
DL_001,Chandni Chowk,0.9565217391304348,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.24882101019603994,0.1579855434040633,48.64,real_seed
DL_001,Chandni Chowk,1.0,0.16666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.34977462232627016,0.0750527167136597,45.42,real_seed
DL_001,Chandni Chowk,0.0,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.2966411422577279,0.08000393024741512,48.22,real_seed
DL_001,Chandni Chowk,0.043478260869565216,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.33170923910296585,0.14560750956967472,48.98,real_seed
DL_001,Chandni Chowk,0.08695652173913043,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.3125811862782906,0.1777903975390851,46.69,real_seed
DL_001,Chandni Chowk,0.13043478260869565,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.3008918206632113,0.05401005919519905,48.38,real_seed
DL_001,Chandni Chowk,0.17391304347826086,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.3518999615290119,0.09114416069836487,49.2,real_seed
DL_001,Chandni Chowk,0.21739130434782608,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.42947484242908357,0.28919270204858255,52.08,real_seed
DL_001,Chandni Chowk,0.2608695652173913,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.42628683362497105,0.36098529828803644,53.19,real_seed
DL_001,Chandni Chowk,0.30434782608695654,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4411642080441629,0.28300368513138824,55.13,real_seed
DL_001,Chandni Chowk,0.34782608695652173,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4188481464153751,0.42782668099373483,56.73,real_seed
DL_001,Chandni Chowk,0.3913043478260869,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.43372552083456695,0.4327778945274903,57.36,real_seed
DL_001,Chandni Chowk,0.43478260869565216,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7801558108814625,0.46743638926377834,63.72,real_seed
DL_001,Chandni Chowk,0.4782608695652174,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7929078460979126,0.36346090505491413,60.2,real_seed
DL_001,Chandni Chowk,0.5217391304347826,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8056598813143628,0.3362292306192592,61.4,real_seed
DL_001,Chandni Chowk,0.5652173913043478,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8311639517472631,0.3746011355058639,58.82,real_seed
DL_001,Chandni Chowk,0.6086956521739131,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7546517404485622,0.3919303828740079,61.03,real_seed
DL_001,Chandni Chowk,0.6521739130434783,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7344610180225162,0.2718634546804385,56.69,real_seed
DL_001,Chandni Chowk,0.6956521739130435,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8045972117129919,0.4711497994140949,60.12,real_seed
DL_001,Chandni Chowk,0.7391304347826086,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8014092029088794,0.41173523700902964,58.63,real_seed
DL_001,Chandni Chowk,0.7826086956521738,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7408370356307412,0.2570098140791721,59.83,real_seed
DL_001,Chandni Chowk,0.8260869565217391,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7992838637061377,0.2545342073122944,55.77,real_seed
DL_001,Chandni Chowk,0.8695652173913043,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7663411060636415,0.43401569791092914,58.64,real_seed
DL_001,Chandni Chowk,0.9130434782608695,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7440250444348537,0.24339397686134467,55.31,real_seed
DL_001,Chandni Chowk,0.9565217391304348,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.34127326551530346,0.20997328550849548,52.08,real_seed
DL_001,Chandni Chowk,1.0,0.3333333333333333,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.316831864683774,0.09238196408180371,49.19,real_seed
DL_001,Chandni Chowk,0.0,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.3136438558796615,0.2656744377632442,48.16,real_seed
DL_001,Chandni Chowk,0.043478260869565216,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.30195449026458215,0.15179652648686903,48.39,real_seed
DL_001,Chandni Chowk,0.08695652173913043,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.330646569501595,0.22977813964351718,50.35,real_seed
DL_001,Chandni Chowk,0.13043478260869565,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.2498836797974108,0.22482692610976174,49.87,real_seed
DL_001,Chandni Chowk,0.17391304347826086,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.28070109823716527,0.2359671565607115,50.46,real_seed
DL_001,Chandni Chowk,0.21739130434782608,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4666682784770632,0.36717431520523075,52.96,real_seed
DL_001,Chandni Chowk,0.2608695652173913,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4422268776455337,0.28547929189826593,53.03,real_seed
DL_001,Chandni Chowk,0.30434782608695654,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.43372552083456695,0.3708877253555472,55.11,real_seed
DL_001,Chandni Chowk,0.34782608695652173,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.48154565289625495,0.30280853926640994,55.15,real_seed
DL_001,Chandni Chowk,0.3913043478260869,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4124721288071501,0.41792425392622395,59.44,real_seed
DL_001,Chandni Chowk,0.43478260869565216,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7759051324759791,0.33746703400269806,63.52,real_seed
DL_001,Chandni Chowk,0.4782608695652174,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7780304716787209,0.30899755618360425,61.71,real_seed
DL_001,Chandni Chowk,0.5217391304347826,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7737797932732374,0.37831454565618045,62.86,real_seed
DL_001,Chandni Chowk,0.5652173913043478,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8301012821458923,0.2805280783645105,57.5,real_seed
DL_001,Chandni Chowk,0.6086956521739131,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7323356788197745,0.3349914272358203,59.94,real_seed
DL_001,Chandni Chowk,0.6521739130434783,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8141612381253296,0.40678402347527426,63.51,real_seed
DL_001,Chandni Chowk,0.6956521739130435,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8311639517472631,0.249582993778539,61.23,real_seed
DL_001,Chandni Chowk,0.7391304347826086,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7642157668608999,0.4191620573096629,63.04,real_seed
DL_001,Chandni Chowk,0.7826086956521738,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8120358989225879,0.46248517573002296,60.4,real_seed
DL_001,Chandni Chowk,0.8260869565217391,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8130985685239588,0.4080218268587131,59.48,real_seed
DL_001,Chandni Chowk,0.8695652173913043,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7344610180225162,0.2557720106957333,55.15,real_seed
DL_001,Chandni Chowk,0.9130434782608695,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.763153097259529,0.3213755900179929,55.85,real_seed
DL_001,Chandni Chowk,0.9565217391304348,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.25413435820289415,0.09733317761555918,46.28,real_seed
DL_001,Chandni Chowk,1.0,0.5,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.2658237238179734,0.1307538689684084,48.48,real_seed
DL_001,Chandni Chowk,0.0,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.27538775023031103,0.2198757125760063,48.85,real_seed
DL_001,Chandni Chowk,0.043478260869565216,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.2732624110275694,0.22235131934288405,46.58,real_seed
DL_001,Chandni Chowk,0.08695652173913043,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.3433986047180452,0.2545342073122944,45.93,real_seed
DL_001,Chandni Chowk,0.13043478260869565,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.2626357150138609,0.14189409941935816,42.07,real_seed
DL_001,Chandni Chowk,0.17391304347826086,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.269011732622086,0.05648566596207677,46.21,real_seed
DL_001,Chandni Chowk,0.21739130434782608,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4284121728277127,0.3325158204689426,53.32,real_seed
DL_001,Chandni Chowk,0.2608695652173913,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.45179090405787137,0.3659365118217919,56.67,real_seed
DL_001,Chandni Chowk,0.30434782608695654,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.467730948078434,0.41173523700902964,57.82,real_seed
DL_001,Chandni Chowk,0.34782608695652173,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.47516963528802997,0.2978573257326545,57.29,real_seed
DL_001,Chandni Chowk,0.3913043478260869,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.44754022565238794,0.311473162950482,56.42,real_seed
DL_001,Chandni Chowk,0.43478260869565216,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7440250444348537,0.26815004453012187,57.25,real_seed
DL_001,Chandni Chowk,0.4782608695652174,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7620904276581582,0.47857661971472815,63.65,real_seed
DL_001,Chandni Chowk,0.5217391304347826,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8024718725102503,0.3102353595670431,57.88,real_seed
DL_001,Chandni Chowk,0.5652173913043478,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7748424628746082,0.4191620573096629,61.52,real_seed
DL_001,Chandni Chowk,0.6086956521739131,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7929078460979126,0.26938784791356074,56.67,real_seed
DL_001,Chandni Chowk,0.6521739130434783,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7259596612115493,0.48352783324848353,63.24,real_seed
DL_001,Chandni Chowk,0.6956521739130435,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8205372557335546,0.3424182475364535,62.25,real_seed
DL_001,Chandni Chowk,0.7391304347826086,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.735523687623887,0.40183280994151876,57.6,real_seed
DL_001,Chandni Chowk,0.7826086956521738,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7525264012458205,0.28300368513138824,57.79,real_seed
DL_001,Chandni Chowk,0.8260869565217391,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7886571676924293,0.41297304039246857,58.16,real_seed
DL_001,Chandni Chowk,0.8695652173913043,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7875944980910584,0.32385119678487057,56.15,real_seed
DL_001,Chandni Chowk,0.9130434782608695,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.7504010620430788,0.29414391558233793,57.45,real_seed
DL_001,Chandni Chowk,0.9565217391304348,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.32214521269062824,0.1579855434040633,45.85,real_seed
DL_001,Chandni Chowk,1.0,0.6666666666666666,0.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.344461274319416,0.17531479077220735,46.2,real_seed
DL_001,Chandni Chowk,0.0,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.38590538877287894,0.24463178024478355,43.59,real_seed
DL_001,Chandni Chowk,0.043478260869565216,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.3572133095358661,0.2879548986651437,44.58,real_seed
DL_001,Chandni Chowk,0.08695652173913043,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4316001816318253,0.2644366343798053,49.37,real_seed
DL_001,Chandni Chowk,0.13043478260869565,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.43053751203045443,0.2644366343798053,47.87,real_seed
DL_001,Chandni Chowk,0.17391304347826086,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.4188481464153751,0.2483451903951001,45.45,real_seed
DL_001,Chandni Chowk,0.21739130434782608,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.5824992650264852,0.4154486471593462,52.97,real_seed
DL_001,Chandni Chowk,0.2608695652173913,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.5623085426004393,0.3746011355058639,52.97,real_seed
DL_001,Chandni Chowk,0.30434782608695654,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.5187390889442346,0.26319883099636643,57.36,real_seed
DL_001,Chandni Chowk,0.34782608695652173,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.5144884105387512,0.26072322422948874,52.26,real_seed
DL_001,Chandni Chowk,0.3913043478260869,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.5654965514045518,0.2644366343798053,53.51,real_seed
DL_001,Chandni Chowk,0.43478260869565216,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8896107798226596,0.37955234903961926,62.18,real_seed
DL_001,Chandni Chowk,0.4782608695652174,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.9172401894583015,0.3349914272358203,58.88,real_seed
DL_001,Chandni Chowk,0.5217391304347826,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.9055508238432223,0.3498450678370867,63.4,real_seed
DL_001,Chandni Chowk,0.5652173913043478,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.9066134934445931,0.3523206746039644,62.24,real_seed
DL_001,Chandni Chowk,0.6086956521739131,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8417906477609716,0.39564379302432445,60.04,real_seed
DL_001,Chandni Chowk,0.6521739130434783,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.9374309118843476,0.47981442309816696,65.85,real_seed
DL_001,Chandni Chowk,0.6956521739130435,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.9044881542418514,0.399357203174641,63.28,real_seed
DL_001,Chandni Chowk,0.7391304347826086,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8885481102212887,0.3486072644536478,59.17,real_seed
DL_001,Chandni Chowk,0.7826086956521738,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8417906477609716,0.4538205520459509,57.74,real_seed
DL_001,Chandni Chowk,0.8260869565217391,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8800467534103219,0.47362540618097265,60.97,real_seed
DL_001,Chandni Chowk,0.8695652173913043,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.9098015022487056,0.2867170952817048,59.26,real_seed
DL_001,Chandni Chowk,0.9130434782608695,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.8970494670322555,0.2978573257326545,53.8,real_seed
DL_001,Chandni Chowk,0.9565217391304348,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.35933864873860777,0.15427213325374678,48.4,real_seed
DL_001,Chandni Chowk,1.0,0.8333333333333333,1.0,0.6199148068970912,0.86671625606876,0.2220342395629063,0.8629574215198745,0.44328954724690456,0.13199167235184728,45.46,real_seed
